Rank,Card_Name,Expansion,Card_ID,Historical_AVG7,Historical_AVG30,Historical_TREND,Historical_Discount_Pct,Current_Cheapest,Current_Average,EX_Plus_Price,EX_Plus_Condition,EX_Plus_Seller,EX_Plus_Quantity,EX_Plus_vs_AVG7_Pct,EX_Plus_vs_TREND_Pct,Total_Listings,Cardmarket_URL
118,Bazaar of Baghdad,Arabian Nights,6863,1512.12,1628.6,1508.43,-7.9665612590574195,1790.0,1938.3970000000002,1790.0,EX,ignaz333,1,18.37684839827528,18.66642800792877,10,https://www.cardmarket.com/en/Magic/Products/Singles/Arabian-Nights/Bazaar-Of-Baghdad?minCondition=3
120,City of Brass,Arabian Nights,6864,336.94,404.86,374.18,-8.199262387086431,529.99,558.988,529.99,EX,RetroMagic,1,57.29506737104529,41.64038697952857,10,https://www.cardmarket.com/en/Magic/Products/Singles/Arabian-Nights/City-Of-Brass?minCondition=3
121,Demonic Tutor,Alpha,5246,600.57,858.24,793.0,-8.226986128625475,1200.0,1867.268,1200.0,NM,LeRonin83,1,99.81018032868772,51.32408575031526,10,https://www.cardmarket.com/en/Magic/Products/Singles/Alpha/Demonic-Tutor?minCondition=3
122,Argivian Archaeologist,Antiquities,6965,99.56,104.11,96.0,-8.447916666666666,105.0,119.78400000000002,105.0,EX,kasj78,1,5.464041783848933,9.375,10,https://www.cardmarket.com/en/Magic/Products/Singles/Antiquities/Argivian-Archaeologist?minCondition=3
123,Diamond Valley,Arabian Nights,6866,431.53,466.0,428.87,-8.657635180824025,474.99,554.0849999999999,474.99,EX,Magicboxx,1,10.071142214909749,10.753841490428336,10,https://www.cardmarket.com/en/Magic/Products/Singles/Arabian-Nights/Diamond-Valley?minCondition=3
125,Library of Alexandria,Arabian Nights,6869,1117.0,1077.84,986.36,-9.274504237803633,1149.0,1385.799,1149.0,EX,ignaz333,1,2.864816472694718,16.48890871487084,10,https://www.cardmarket.com/en/Magic/Products/Singles/Arabian-Nights/Library-Of-Alexandria?minCondition=3
126,Lightning Bolt,Alpha,5395,453.81,394.51,360.69,-9.376472871440848,377.53,459.75199999999995,377.53,EX,TheMagicCardTraderUK,1,-16.808796632952124,4.668829188499813,10,https://www.cardmarket.com/en/Magic/Products/Singles/Alpha/Lightning-Bolt?minCondition=3
128,Mirror Universe,Legends,7203,218.34,235.0,213.99,-9.818215804476841,260.0,275.099,260.0,EX,Bronhy,1,19.08033342493359,21.501004719846716,10,https://www.cardmarket.com/en/Magic/Products/Singles/Legends/Mirror-Universe?minCondition=3
132,Demonic Tutor,Beta,4652,476.0,491.96,445.43,-10.44608580472801,449.99,640.95,449.99,EX,Metropolis-Center,1,-5.464285714285713,1.0237298789933327,10,https://www.cardmarket.com/en/Magic/Products/Singles/Beta/Demonic-Tutor?minCondition=3
133,Swords to Plowshares,Beta,5076,419.71,490.36,443.19,-10.64329068796679,519.99,564.5840000000001,519.99,EX,Larrum,1,23.89268780824856,17.328910850876603,10,https://www.cardmarket.com/en/Magic/Products/Singles/Beta/Swords-To-Plowshares?minCondition=3
135,Aladdin,Arabian Nights,6821,57.42,57.32,51.64,-10.999225406661502,58.99,62.428,58.99,EX,ThreeForOne-AT,1,2.7342389411354935,14.233152594887684,10,https://www.cardmarket.com/en/Magic/Products/Singles/Arabian-Nights/Aladdin?minCondition=3
143,Nicol Bolas,Legends,7258,87.73,102.2,89.3,-14.445688689809637,99.99,112.43800000000002,99.99,EX,SandyInLondon,1,13.97469508719935,11.970884658454645,10,https://www.cardmarket.com/en/Magic/Products/Singles/Legends/Nicol-Bolas?minCondition=3
150,Animate Dead,Unlimited,4629,24.59,26.93,23.03,-16.9344333478072,29.0,35.182,29.0,EX,tzirtzi,1,17.934119560797075,25.922709509335647,10,https://www.cardmarket.com/en/Magic/Products/Singles/Unlimited/Animate-Dead?minCondition=3
152,Animate Dead,Alpha,5234,278.77,365.87,303.12,-20.701372393771443,313.49,828.749,313.49,EX,Magicboxx,1,12.454711769559147,3.4210873581419916,10,https://www.cardmarket.com/en/Magic/Products/Singles/Alpha/Animate-Dead?minCondition=3
153,Underground River,Ice Age,6569,14.26,15.03,12.21,-23.095823095823082,12.72,15.314999999999998,12.72,EX,Toysnloot,1,-10.799438990182322,4.176904176904174,10,https://www.cardmarket.com/en/Magic/Products/Singles/Ice-Age/Underground-River?minCondition=3
155,Counterspell,Beta,4736,341.22,405.69,311.02,-30.438557005980332,470.0,578.307,470.0,EX,RobRot,1,37.74104683195591,51.11568387885025,10,https://www.cardmarket.com/en/Magic/Products/Singles/Beta/Counterspell?minCondition=3
159,Palladia-Mors,Legends,7259,27.36,31.74,20.21,-57.050964868876775,25.0,28.355999999999995,25.0,EX,Techo,1,-8.625730994152045,23.701138050470057,10,https://www.cardmarket.com/en/Magic/Products/Singles/Legends/Palladia-mors?minCondition=3
