Rank,Card_Name,Expansion,Card_ID,Historical_AVG7,Historical_AVG30,Historical_TREND,Historical_Discount_Pct,Current_Cheapest,Current_Average,EX_Plus_Price,EX_Plus_Condition,EX_Plus_Seller,EX_Plus_Quantity,EX_Plus_vs_AVG7_Pct,EX_Plus_vs_TREND_Pct,Total_Listings,Cardmarket_URL
97,Swords to Plowshares,Beta,5076,458.27,498.36,454.67,-9.609167088217827,519.99,564.5840000000001,519.99,EX,Larrum,1,13.468042856831133,14.366463588976618,10,https://www.cardmarket.com/en/Magic/Products/Singles/Beta/Swords-To-Plowshares?language=1&minCondition=3
98,Adarkar Wastes,Ice Age,6538,19.78,22.1,20.14,-9.73187686196624,20.86,24.448,20.86,EX,Toysnloot,1,5.4600606673407395,3.5749751737835096,10,https://www.cardmarket.com/en/Magic/Products/Singles/Ice-Age/Adarkar-Wastes?language=1&minCondition=3
99,Mirror Universe,Legends,7203,228.82,232.43,211.77,-9.755867214430749,260.0,275.099,260.0,EX,Bronhy,1,13.626431256009095,22.77470841006752,10,https://www.cardmarket.com/en/Magic/Products/Singles/Legends/Mirror-Universe?language=1&minCondition=3
101,City of Brass,Arabian Nights,6864,374.37,414.86,372.87,-11.261297503151235,548.0,570.889,548.0,EX,Zinzillino,1,46.37925047412987,46.96811221069005,10,https://www.cardmarket.com/en/Magic/Products/Singles/Arabian-Nights/City-Of-Brass?language=1&minCondition=3
103,Animate Dead,Unlimited,4629,24.84,26.27,22.45,-17.015590200445434,28.5,33.333000000000006,28.5,EX,lightgate,1,14.734299516908214,26.94877505567929,10,https://www.cardmarket.com/en/Magic/Products/Singles/Unlimited/Animate-Dead?language=1&minCondition=3
104,Nicol Bolas,Legends,7258,87.37,100.71,85.74,-17.459762071378588,99.99,109.532,99.99,EX,SandyInLondon,1,14.4443172713746,16.620013995801262,10,https://www.cardmarket.com/en/Magic/Products/Singles/Legends/Nicol-Bolas?language=1&minCondition=3
105,Animate Dead,Alpha,5234,278.77,365.87,303.12,-20.701372393771443,313.49,826.749,313.49,EX,Magicboxx,1,12.454711769559147,3.4210873581419916,10,https://www.cardmarket.com/en/Magic/Products/Singles/Alpha/Animate-Dead?language=1&minCondition=3
106,Demonic Tutor,Beta,4652,497.49,480.38,395.76,-21.38164544168183,524.3,664.316,524.3,EX,MTGpriest,1,5.389053046292377,32.47928037194258,10,https://www.cardmarket.com/en/Magic/Products/Singles/Beta/Demonic-Tutor?language=1&minCondition=3
108,Counterspell,Beta,4736,341.22,405.69,311.02,-30.438557005980332,496.0,596.3720000000001,496.0,EX,oldmagiccollector,1,45.36076431627688,59.47527490193557,10,https://www.cardmarket.com/en/Magic/Products/Singles/Beta/Counterspell?language=1&minCondition=3
109,Palladia-Mors,Legends,7259,24.23,31.32,17.53,-78.66514546491727,25.0,28.365,25.0,EX,Techo,1,3.1778786628146904,42.61266400456359,10,https://www.cardmarket.com/en/Magic/Products/Singles/Legends/Palladia-Mors?language=1&minCondition=3
